iter	MultiClass
1510	0.2831897447
1511	0.2831187489
1512	0.2830150085
1513	0.2828727366
1514	0.2827723545
1515	0.282692334
1516	0.2826074701
1517	0.2825090054
1518	0.282428122
1519	0.282379923
1520	0.2823130003
1521	0.2822276178
1522	0.2820945892
1523	0.2820239628
1524	0.2819416389
1525	0.2819150798
1526	0.2818336346
1527	0.2817118965
1528	0.2816308489
1529	0.2815912804
1530	0.2815092935
1531	0.2814205453
1532	0.281366923
1533	0.2812660772
1534	0.2811904028
1535	0.2811114124
1536	0.2810511733
1537	0.2809298186
1538	0.2808523382
1539	0.2807344194
1540	0.2806118073
1541	0.2805411373
1542	0.2804685262
1543	0.2804120989
1544	0.2803260731
1545	0.2802752354
1546	0.2801667933
1547	0.2800807914
1548	0.2800051757
1549	0.2798938099
1550	0.2798331455
1551	0.2798040259
1552	0.2797604839
1553	0.2796950466
1554	0.2795710621
1555	0.2794112816
1556	0.2793271777
1557	0.2792280836
1558	0.2791548271
1559	0.2791142408
1560	0.2790323134
1561	0.278961851
1562	0.278795013
1563	0.2787094422
1564	0.2785973542
1565	0.2785383215
1566	0.27848013
1567	0.2784257891
1568	0.2783570704
1569	0.2782153004
1570	0.2781380694
1571	0.2781055321
1572	0.2780070491
1573	0.277900146
1574	0.2778677919
1575	0.2777934951
1576	0.2777437407
1577	0.2776504187
1578	0.2775890994
1579	0.2774242528
1580	0.2773561604
1581	0.2772932996
1582	0.2771799486
1583	0.2771202842
1584	0.2770433648
1585	0.2769785048
1586	0.276916756
1587	0.2768467582
1588	0.2767884873
1589	0.2767625533
1590	0.2766776245
1591	0.2766272963
1592	0.2765344869
1593	0.2764601546
1594	0.2764086771
1595	0.2763245544
1596	0.276271551
1597	0.2762188633
1598	0.2761525181
1599	0.2760424214
1600	0.2759431649
1601	0.2758457642
1602	0.2757676778
1603	0.2756625318
1604	0.2755218203
1605	0.2753993795
1606	0.2753216329
1607	0.2752601734
1608	0.2751867453
1609	0.2750707366
1610	0.2750060218
1611	0.2749552979
1612	0.274815207
1613	0.2747229209
1614	0.2746084515
1615	0.2744853645
1616	0.2743763969
1617	0.2743300018
1618	0.2741735302
1619	0.274061333
1620	0.2739485405
1621	0.2738760024
1622	0.27380038
1623	0.2736865005
1624	0.2736280119
1625	0.2735463958
1626	0.2734607075
1627	0.2734092231
1628	0.2732912823
1629	0.2732071926
1630	0.2731825942
1631	0.2730461862
1632	0.2729794695
1633	0.2728167552
1634	0.2727299679
1635	0.2726652189
1636	0.2725737465
1637	0.2724461517
1638	0.2723714757
1639	0.2722908828
1640	0.2722202028
1641	0.2721385266
1642	0.2720559926
1643	0.2720103743
1644	0.271909389
1645	0.2718005662
1646	0.271688155
1647	0.2716343724
1648	0.2715720466
1649	0.271466703
1650	0.2713619452
1651	0.2712871403
1652	0.2711643026
1653	0.2710286908
1654	0.2709478539
1655	0.2708652996
1656	0.2707667666
1657	0.270710689
1658	0.2706346355
1659	0.27050003
1660	0.2704543994
1661	0.2703917114
1662	0.2702825524
1663	0.2701689098
1664	0.2700053949
1665	0.2698852099
1666	0.2698159244
1667	0.2696907582
1668	0.2696368854
1669	0.2695932752
1670	0.2695385083
1671	0.2693852338
1672	0.2693539365
1673	0.2693160602
1674	0.2692433327
1675	0.2691788648
1676	0.269055162
1677	0.2689238907
1678	0.2688995017
1679	0.2688346507
1680	0.2687375078
1681	0.2686840263
1682	0.2686398193
1683	0.2685821179
1684	0.268530975
1685	0.2684569766
1686	0.2683655728
1687	0.2682822061
1688	0.2682107621
1689	0.2681408052
1690	0.268040724
1691	0.2679442438
1692	0.2678775482
1693	0.267809929
1694	0.2676600048
1695	0.2675589203
1696	0.2674820128
1697	0.2673348463
1698	0.2672479996
1699	0.2671312417
1700	0.2669789768
1701	0.266871991
1702	0.2667826179
1703	0.2667480717
1704	0.2666466495
1705	0.2666035933
1706	0.2665448279
1707	0.2664476571
1708	0.2663789234
1709	0.266281436
1710	0.2662133286
1711	0.2661776142
1712	0.2660717188
1713	0.2660309438
1714	0.265921323
1715	0.2658452868
1716	0.2657674029
1717	0.2657093004
1718	0.2656496967
1719	0.2656217516
1720	0.2655394494
1721	0.2654821386
1722	0.2654052149
1723	0.2652555979
1724	0.2651238283
1725	0.2650425426
1726	0.2649634671
1727	0.2648957655
1728	0.2648069773
1729	0.2647601563
1730	0.2647012337
1731	0.2646463692
1732	0.2645714345
1733	0.2644905035
1734	0.2644527347
1735	0.2643882256
1736	0.2643087642
1737	0.2642567137
1738	0.2642091451
1739	0.2641456323
1740	0.264012746
1741	0.2639550086
1742	0.2638995905
1743	0.2638443374
1744	0.2637707633
1745	0.2636553508
1746	0.2635542098
1747	0.2634877236
1748	0.263395886
1749	0.2632999389
1750	0.2632557235
1751	0.2631615229
1752	0.2630930263
1753	0.2629998933
1754	0.2629247228
1755	0.2628310815
1756	0.2627567257
1757	0.2626858822
1758	0.2626493669
1759	0.2626053925
1760	0.2625421468
1761	0.2624950601
1762	0.2624193825
1763	0.2623656115
1764	0.2622738783
1765	0.2622127782
1766	0.2621491902
1767	0.2620314294
1768	0.2619542182
1769	0.2618754711
1770	0.2617718927
1771	0.2616737688
1772	0.2615963798
1773	0.2615564277
1774	0.2615083485
1775	0.2613888046
1776	0.2613253592
1777	0.2612823724
1778	0.2612473915
1779	0.2611853141
1780	0.2611248901
1781	0.2610487241
1782	0.2609932189
1783	0.2609508616
1784	0.260888196
1785	0.2608044941
1786	0.2606570501
1787	0.2605850886
1788	0.2604950809
1789	0.2604506537
1790	0.2604033202
1791	0.2603719633
1792	0.2603211598
1793	0.2602402413
1794	0.2601971614
1795	0.2601701515
1796	0.2601077875
1797	0.2600566782
1798	0.260012783
1799	0.259931982
1800	0.2598542973
1801	0.2598009547
1802	0.2597288111
1803	0.259685425
1804	0.2596312198
1805	0.2595916746
1806	0.2595301766
1807	0.2594485552
1808	0.2593599403
1809	0.2592447195
1810	0.2591951888
1811	0.2590995037
1812	0.259020415
1813	0.2589693951
1814	0.2588796902
1815	0.2588374001
1816	0.2587542223
1817	0.2587125765
1818	0.2586667744
1819	0.2586149487
1820	0.2585513445
1821	0.2584791143
1822	0.2584472272
1823	0.258392646
1824	0.2583717704
1825	0.2583049786
1826	0.2582499298
1827	0.2581723353
1828	0.25807398
1829	0.257990598
1830	0.2578972958
1831	0.2578005191
1832	0.2577397236
1833	0.2576641282
1834	0.2576211583
1835	0.2575321524
1836	0.2574652762
1837	0.2573740618
1838	0.2572812114
1839	0.2572009617
1840	0.2571202322
1841	0.2570889198
1842	0.2570420277
1843	0.2569993424
1844	0.2569115961
1845	0.2568105391
1846	0.2567710439
1847	0.2567115218
1848	0.2566632961
1849	0.2565994316
1850	0.2565360307
1851	0.2564750582
1852	0.2563718179
1853	0.2563126178
1854	0.2562677472
1855	0.2562139922
1856	0.256162347
1857	0.2560992267
1858	0.2560363233
1859	0.2559847464
1860	0.2559449145
1861	0.2558376821
1862	0.2557708826
1863	0.2556560366
1864	0.2555809562
1865	0.2554746598
1866	0.2554329551
1867	0.2553248214
1868	0.2552616476
1869	0.2551544191
1870	0.2550841141
1871	0.2550301836
1872	0.2549465884
1873	0.2548862124
1874	0.2547994233
1875	0.2546840306
1876	0.2546445062
1877	0.2545535771
1878	0.2544885158
1879	0.2543664294
1880	0.2543168382
1881	0.2542276909
1882	0.2541893107
1883	0.2541034688
1884	0.2540333672
1885	0.2539902234
1886	0.2539048621
1887	0.2538347848
1888	0.2538016879
1889	0.2536889774
1890	0.2536505967
1891	0.2535967953
1892	0.2535175995
1893	0.2534303319
1894	0.2533632281
1895	0.2532624239
1896	0.2531778398
1897	0.2530861067
1898	0.253009415
1899	0.252953279
1900	0.252918575
1901	0.2528457669
1902	0.2527682413
1903	0.2526466382
1904	0.2525757949
1905	0.2525132689
1906	0.2523841519
1907	0.2522973684
1908	0.2521817978
1909	0.2521269776
1910	0.2520975519
1911	0.2520581309
1912	0.2519806166
1913	0.2519087029
1914	0.2518329643
1915	0.2517411016
1916	0.2517006645
1917	0.2516374914
1918	0.2516033717
1919	0.2515558377
1920	0.2514805203
1921	0.2513736051
1922	0.2512946326
1923	0.2512436849
1924	0.2511727143
1925	0.2511308856
1926	0.251053801
1927	0.2509548341
1928	0.2508883645
1929	0.2508329788
1930	0.2507177171
1931	0.250648746
1932	0.2505577448
1933	0.2504817631
1934	0.2503948395
1935	0.2503116632
1936	0.2502667834
1937	0.2501882948
1938	0.2501082262
1939	0.2500795972
1940	0.2500023786
1941	0.2499051806
1942	0.2498459622
1943	0.2497759668
1944	0.2496854047
1945	0.2496253766
1946	0.2495765145
1947	0.2495199354
1948	0.2494669863
1949	0.2493616514
1950	0.2493453261
1951	0.2492379609
1952	0.2491742216
1953	0.2490590185
1954	0.2489638552
1955	0.2489225028
1956	0.248833418
1957	0.2487559886
1958	0.2486895065
1959	0.2486416002
1960	0.2486064578
1961	0.2484905482
1962	0.2484552366
1963	0.2484027994
1964	0.2483569974
1965	0.2482505362
1966	0.2482130523
1967	0.2481856655
1968	0.2481330309
1969	0.2480672833
1970	0.2480083183
1971	0.2479323949
1972	0.2478944819
1973	0.2478632094
1974	0.247806903
1975	0.2477329596
1976	0.2476840776
1977	0.2476216725
1978	0.2475465365
1979	0.2474978263
1980	0.2474045218
1981	0.2473590573
1982	0.2472762047
1983	0.2472185784
1984	0.247148779
1985	0.2471077956
1986	0.2470375662
1987	0.2469872009
1988	0.24691779
1989	0.2468463071
1990	0.2467999663
1991	0.2467310838
1992	0.2466186063
1993	0.2464817467
1994	0.2464528259
1995	0.2463940671
1996	0.246293811
1997	0.246239044
1998	0.2461685874
1999	0.2460754787
2000	0.2460314952
2001	0.2459393124
2002	0.2458641692
2003	0.2457939338
2004	0.2457406589
2005	0.2457152028
2006	0.2456445908
2007	0.2455787354
2008	0.2455075422
2009	0.2454217355
2010	0.2453752099
2011	0.2452963952
2012	0.2452263325
2013	0.2451713403
2014	0.2451324956
2015	0.2450853664
2016	0.2450170281
2017	0.244971736
2018	0.24487595
2019	0.2448000265
2020	0.2447279169
2021	0.2446919167
2022	0.2446305279
2023	0.2445806984
2024	0.2444931456
2025	0.2444548093
2026	0.2443931158
2027	0.2443174291
2028	0.2442377118
2029	0.2441596651
2030	0.2440918493
2031	0.2440057011
2032	0.2439375684
2033	0.2438542
2034	0.2438142552
2035	0.2437872931
2036	0.2437279464
2037	0.2436618315
2038	0.2436049452
2039	0.2435128263
2040	0.2434687443
2041	0.2434071513
2042	0.2433219458
2043	0.243268751
2044	0.2431987262
2045	0.2431256344
2046	0.2430761791
2047	0.2430110141
2048	0.2429182791
2049	0.2428370347
2050	0.2427728825
2051	0.2426942614
2052	0.2426331933
2053	0.2425661634
2054	0.2424641642
2055	0.2423859735
2056	0.2423338847
2057	0.24225593
2058	0.2421623132
2059	0.2421248796
2060	0.2420525691
2061	0.2419979954
2062	0.2419457718
2063	0.2418369278
2064	0.2417492349
2065	0.2416947897
2066	0.2416170815
2067	0.2415774153
2068	0.2415099468
2069	0.241460912
2070	0.2413968192
2071	0.2413632312
2072	0.2412772261
2073	0.2411475775
2074	0.2410069705
2075	0.2408904599
2076	0.2407741054
2077	0.2407221704
2078	0.2406554208
2079	0.2406062831
2080	0.2405106658
2081	0.2404622187
2082	0.2403754432
2083	0.2402984319
2084	0.2402125867
2085	0.2401498469
2086	0.2401056156
2087	0.2400446125
2088	0.2399728861
2089	0.2398788132
2090	0.2397641174
2091	0.2397412696
2092	0.2396539844
2093	0.2395968679
2094	0.2395371289
2095	0.239493167
2096	0.2394555377
2097	0.2393540303
2098	0.2392900461
2099	0.239245254
2100	0.2391890081
2101	0.2391394589
2102	0.2391048743
2103	0.2390233197
2104	0.2389434218
2105	0.2389112685
2106	0.2388246606
2107	0.2387915425
2108	0.2386591071
2109	0.238624605
2110	0.2385560222
2111	0.2384961636
2112	0.2384603497
2113	0.2384201562
2114	0.2382797676
2115	0.2382100328
2116	0.2381755539
2117	0.2381243674
2118	0.2380737027
2119	0.2379590997
2120	0.2378699956
2121	0.237793498
2122	0.2377594141
2123	0.2376751315
2124	0.237636634
2125	0.2375518691
2126	0.237506735
2127	0.2374393148
2128	0.2373368134
2129	0.2372581665
2130	0.237220773
2131	0.2371788045
2132	0.2371612384
2133	0.2370972913
2134	0.2370418627
2135	0.2369731465
2136	0.2368919326
2137	0.2368502212
2138	0.2367625378
2139	0.2367252963
2140	0.2365966523
2141	0.2365401012
2142	0.236475072
2143	0.2364504367
2144	0.2364044366
2145	0.2363753798
2146	0.2363337365
2147	0.2362654248
2148	0.2362091871
2149	0.2361604321
2150	0.2360655937
2151	0.2360475287
2152	0.2359637821
2153	0.2358821001
2154	0.2358480628
2155	0.2357420101
2156	0.2356747862
2157	0.2356177091
2158	0.23557319
2159	0.2354928274
2160	0.2354171097
2161	0.2353604589
2162	0.2352810696
2163	0.2351976244
2164	0.2351537528
2165	0.2351124855
2166	0.2350459868
2167	0.2350067463
2168	0.2349490812
2169	0.2348940464
2170	0.2348434029
2171	0.2347619847
2172	0.2347222082
2173	0.2346585224
2174	0.2345634386
2175	0.2344903032
2176	0.2343763302
2177	0.2343329101
2178	0.2342943352
2179	0.2342210913
2180	0.2341861197
2181	0.2341680054
2182	0.234105566
2183	0.2340653873
2184	0.2339998657
2185	0.2338752889
2186	0.2338270305
2187	0.233770158
2188	0.2337242208
2189	0.2336703067
2190	0.2335695619
2191	0.2335164894
2192	0.2334508421
2193	0.23343103
2194	0.2333648733
2195	0.2333418918
2196	0.2332807863
2197	0.2332439281
2198	0.233200875
2199	0.2331442017
2200	0.2331200867
2201	0.2330912237
2202	0.2330396326
2203	0.2329607393
2204	0.2329414235
2205	0.2328773422
2206	0.2328232798
2207	0.232751902
2208	0.2327050279
2209	0.2326296024
2210	0.2325636138
2211	0.2324802831
2212	0.2324111161
2213	0.2323089875
2214	0.2322412416
2215	0.2321760515
2216	0.2321135314
2217	0.2320271333
2218	0.2319808248
2219	0.2318972683
2220	0.2318032282
2221	0.2317642367
2222	0.2316680813
2223	0.2315877577
2224	0.2315024208
2225	0.2314561787
2226	0.2313844781
2227	0.2312998416
2228	0.2311528075
2229	0.2311005124
2230	0.2310118831
2231	0.2309403539
2232	0.2308765086
2233	0.230811898
2234	0.2307717911
2235	0.2306850428
2236	0.230623433
2237	0.2305530341
2238	0.2304959378
2239	0.2304474644
2240	0.2303926848
2241	0.230348033
2242	0.2302508832
2243	0.2302007183
2244	0.2301810571
2245	0.2301033835
2246	0.2300533941
2247	0.2299944225
2248	0.2299365352
2249	0.2298252115
2250	0.2297889322
2251	0.2297222034
2252	0.229699446
2253	0.2296201427
2254	0.2295737414
2255	0.2295019479
2256	0.2294736333
2257	0.2294370329
2258	0.229376538
2259	0.2293307703
2260	0.2292716883
2261	0.2291941061
2262	0.2291379054
2263	0.2290918741
2264	0.2290432921
2265	0.2290028909
2266	0.2289340091
2267	0.2288726698
2268	0.2288127537
2269	0.2287623498
2270	0.2286734685
2271	0.2286102098
2272	0.2285718134
2273	0.2285323181
2274	0.2284175665
2275	0.2283710356
2276	0.2283136252
2277	0.2282473304
2278	0.2281935409
2279	0.2281106389
2280	0.2280456117
2281	0.2279874246
2282	0.2279225153
2283	0.2278584417
2284	0.2277914695
2285	0.2277312025
2286	0.2276380324
2287	0.2275742021
2288	0.227482445
2289	0.2274428844
2290	0.2273664158
2291	0.2273382151
2292	0.2272532387
2293	0.2271601965
2294	0.2270979864
2295	0.2270654765
2296	0.2269918447
2297	0.2269454699
2298	0.2268893202
2299	0.2268321157
2300	0.2268101848
2301	0.2267545916
2302	0.2266620359
2303	0.2266259096
2304	0.2265677573
2305	0.2265013635
2306	0.2264637624
2307	0.2263720446
2308	0.2263055622
2309	0.2262393629
2310	0.2261964269
2311	0.2261544377
2312	0.2261009521
2313	0.2260236713
2314	0.2259497167
2315	0.2258960909
2316	0.2257921444
2317	0.2257442437
2318	0.2256396949
2319	0.2255718129
2320	0.2254998753
2321	0.2254127177
2322	0.2253785142
2323	0.2253160048
2324	0.2252587825
2325	0.2251982599
2326	0.2251532063
2327	0.2251037149
2328	0.2250812095
2329	0.2249984986
2330	0.2248943124
2331	0.2248439832
2332	0.2248191619
2333	0.2247591566
2334	0.2246380879
2335	0.2245806415
2336	0.2245619812
2337	0.2245187992
2338	0.224458997
2339	0.2243832802
2340	0.2242971343
2341	0.2242111366
2342	0.224144644
2343	0.2240672426
2344	0.2240154096
2345	0.2239649647
2346	0.2239006354
2347	0.2238655117
2348	0.2238139077
2349	0.2237846472
2350	0.2237315144
2351	0.2236724859
2352	0.2236375297
2353	0.2235791074
2354	0.2235195209
2355	0.2234671261
2356	0.2233792903
2357	0.2233355054
2358	0.2232407719
2359	0.223205814
2360	0.2231672338
2361	0.2230797617
2362	0.2230261718
2363	0.2229637968
2364	0.222914136
2365	0.2228272816
2366	0.2227638866
2367	0.2227194629
2368	0.2226783427
2369	0.2226373681
2370	0.222555973
2371	0.2225003661
2372	0.2224705365
2373	0.2224152309
2374	0.222367753
2375	0.2223346569
2376	0.2222614643
2377	0.2222042961
2378	0.2221472668
2379	0.222026592
2380	0.222001099
2381	0.221960343
2382	0.2219183304
2383	0.2218731366
2384	0.2217995331
2385	0.2217371865
2386	0.2216824921
2387	0.2216120734
2388	0.221570152
2389	0.2215144228
2390	0.2214503224
2391	0.2213657491
2392	0.2213390903
2393	0.221281191
2394	0.2212212182
2395	0.2211651941
2396	0.2211397965
2397	0.2210873294
2398	0.221015315
2399	0.220956901
2400	0.2209092293
2401	0.2208698628
2402	0.2208067356
2403	0.2207741815
2404	0.2207043067
2405	0.2206191891
2406	0.2205666039
2407	0.2204986049
2408	0.2204635399
2409	0.2204044845
2410	0.2203464611
2411	0.2202964118
2412	0.2202475688
2413	0.2202063076
2414	0.2201504257
2415	0.2201135657
2416	0.2200484734
2417	0.2199959184
2418	0.2199390369
2419	0.2198832869
2420	0.2198493471
2421	0.2197857772
2422	0.2197508162
2423	0.2197004609
2424	0.2196362159
2425	0.2195476487
2426	0.2195006552
2427	0.2194529057
2428	0.2194181596
2429	0.21940072
2430	0.2193663099
2431	0.2192870026
2432	0.2192473207
2433	0.2191854688
2434	0.2191239252
2435	0.2190251267
2436	0.2188942995
2437	0.218802138
2438	0.218745723
2439	0.2186675305
2440	0.2186217496
2441	0.2185756154
2442	0.2185397221
2443	0.2184766328
2444	0.2184037011
2445	0.2183427472
2446	0.2182904339
2447	0.218245542
2448	0.2181757939
2449	0.2180791281
2450	0.218032126
2451	0.2179721288
2452	0.2179168943
2453	0.2178747693
2454	0.217829283
2455	0.2177551064
2456	0.2176741212
2457	0.2176409515
2458	0.2175877581
2459	0.2175071857
2460	0.2174358525
2461	0.2173642036
2462	0.2173117245
2463	0.2172150433
2464	0.2171870937
2465	0.2171251732
2466	0.2170657144
2467	0.2170270044
2468	0.2169864884
2469	0.216857701
2470	0.2168118502
2471	0.2166965334
2472	0.2165817927
2473	0.2165157241
2474	0.2164320384
2475	0.2163701565
2476	0.2162347191
2477	0.216209471
2478	0.2161530004
2479	0.2161275476
2480	0.2160887555
2481	0.2159849918
2482	0.2159435736
2483	0.2158176153
2484	0.2157272105
2485	0.215681755
2486	0.2156126202
2487	0.2155387117
2488	0.2154331988
2489	0.2153787769
2490	0.2153451858
2491	0.2152834383
2492	0.2152429488
2493	0.2151970521
2494	0.2151040806
2495	0.2150794067
2496	0.2150365909
2497	0.2150131442
2498	0.2149322873
2499	0.2148714977
2500	0.2147979194
2501	0.2147353005
2502	0.2147118726
2503	0.2146828409
2504	0.2146289631
2505	0.2145766142
2506	0.2145156489
2507	0.2144804764
2508	0.21440837
2509	0.2143598737
2510	0.2143431499
2511	0.2142616767
2512	0.2142194868
2513	0.2141753555
2514	0.2141190084
2515	0.2140733753
2516	0.2140002561
2517	0.2139691246
2518	0.2139559167
2519	0.2139197706
2520	0.2138882957
2521	0.2138219255
2522	0.2137391268
2523	0.2136262485
2524	0.2135527216
2525	0.2134793241
2526	0.2134464603
2527	0.2133944678
2528	0.2133256004
2529	0.2132881487
2530	0.2132502632
2531	0.2131923185
2532	0.2131364895
2533	0.2130869877
2534	0.21303198
2535	0.2129700707
2536	0.2129189862
2537	0.2128976993
2538	0.2128407946
2539	0.2128079231
2540	0.2127464222
2541	0.2126771831
2542	0.2126052228
2543	0.2125481512
2544	0.2124941902
2545	0.2124305614
2546	0.2123740366
2547	0.2123186915
2548	0.2122858353
2549	0.2122310019
2550	0.2121786865
2551	0.2121019774
2552	0.212054595
2553	0.2119851727
2554	0.2119217462
2555	0.2118597273
2556	0.2118080417
2557	0.2117721562
2558	0.2117286243
2559	0.2116388721
2560	0.2115647034
2561	0.2115146366
2562	0.2114736872
2563	0.2114140778
2564	0.211377346
2565	0.2113118275
2566	0.2112300446
2567	0.2111891228
2568	0.2111263647
2569	0.2110744768
2570	0.2109944929
2571	0.2109290869
2572	0.2108693438
2573	0.2108056567
2574	0.2107529068
2575	0.2106723406
2576	0.2106044093
2577	0.2105614517
2578	0.2105348481
2579	0.2105018912
2580	0.2104367903
2581	0.2103992238
2582	0.2103392047
2583	0.2102608643
2584	0.2102002975
2585	0.2101546639
2586	0.2101073215
2587	0.2100765197
2588	0.2100428516
2589	0.2099968475
2590	0.209948508
2591	0.2098932848
2592	0.209852372
2593	0.2098008604
2594	0.2097317219
2595	0.2096395424
2596	0.2095888775
2597	0.2095367489
2598	0.2094786906
2599	0.2094322607
2600	0.2093775434
2601	0.2093365321
2602	0.2092262664
2603	0.2091566209
2604	0.2090943958
2605	0.2090538152
2606	0.2090093147
2607	0.2089644169
2608	0.2089035854
2609	0.2088562412
2610	0.2088256758
2611	0.2088061903
2612	0.2087134969
2613	0.208675868
2614	0.2086367291
2615	0.2085745539
2616	0.2085247533
2617	0.2084912021
2618	0.2084364179
2619	0.2083868933
2620	0.2083475373
2621	0.2083195993
2622	0.2082711011
2623	0.2081928078
2624	0.2081733399
2625	0.2081245963
2626	0.208083926
2627	0.2080577912
2628	0.2080185687
2629	0.2079803879
2630	0.2079270193
2631	0.2078881388
2632	0.2078271668
2633	0.207796815
2634	0.2077424068
2635	0.2076987905
2636	0.2076088275
2637	0.2075727862
2638	0.2075538256
2639	0.2075091494
2640	0.207465291
2641	0.207371693
2642	0.2073154087
2643	0.2072468778
2644	0.2072155978
2645	0.207154589
2646	0.2070975822
2647	0.207002208
2648	0.2069269811
2649	0.2068676072
2650	0.2068088602
2651	0.206742546
2652	0.2067207871
2653	0.2066462379
2654	0.2065653672
2655	0.2065280547
2656	0.2064524468
2657	0.2064086131
2658	0.2063676082
2659	0.2063039259
2660	0.2062261259
2661	0.2061530069
2662	0.2060936057
2663	0.2059872681
2664	0.2058959446
2665	0.205837155
2666	0.2057879416
2667	0.2057356724
2668	0.2056984357
2669	0.2056512563
2670	0.2055904713
2671	0.2055625468
2672	0.2055017793
2673	0.2054502374
2674	0.2054069072
2675	0.2053627114
2676	0.205339322
2677	0.2052874668
2678	0.2052370087
2679	0.2051981713
2680	0.2051488793
2681	0.2051201311
2682	0.2050596907
2683	0.2050181569
2684	0.2048597145
2685	0.2047932088
2686	0.2047678196
2687	0.2047241374
2688	0.2046418127
2689	0.2045940808
2690	0.2045656742
2691	0.2045075728
2692	0.2044580626
2693	0.2044111405
2694	0.2043696976
2695	0.2043163458
2696	0.2042900309
2697	0.2042353755
2698	0.2041971488
2699	0.2041126751
2700	0.2040864296
2701	0.2040293804
2702	0.2039750146
2703	0.2039267893
2704	0.2038919792
2705	0.2038350594
2706	0.2037861552
2707	0.2037027043
2708	0.2036890592
2709	0.2036195381
2710	0.2035962052
2711	0.2035577505
2712	0.2035096018
2713	0.2034914392
2714	0.2034536084
2715	0.2034225235
2716	0.2033677077
2717	0.2033322749
2718	0.2032781023
2719	0.2031539458
2720	0.2031109951
2721	0.2030716374
2722	0.2030303349
2723	0.2029836561
2724	0.2029341412
2725	0.2028959101
2726	0.2028491934
2727	0.2027622821
2728	0.2026747302
2729	0.2026204016
2730	0.2025803146
2731	0.2025299215
2732	0.2025009523
2733	0.2024639705
2734	0.2024034655
2735	0.2023444149
2736	0.202215423
2737	0.2021533067
2738	0.2021097827
2739	0.2020755378
2740	0.2020353194
2741	0.2020005834
2742	0.2019772411
2743	0.2019134139
2744	0.2018697721
2745	0.2017906
2746	0.2017494437
2747	0.2016801988
2748	0.2016250055
2749	0.2015750705
2750	0.2015613415
2751	0.2015239625
2752	0.2014834322
2753	0.201458748
2754	0.2013891454
2755	0.2013399103
2756	0.2012884303
2757	0.201241336
2758	0.2011987098
2759	0.2011423556
2760	0.2011094315
2761	0.2010483223
2762	0.2009997174
2763	0.2009597775
2764	0.2009089217
2765	0.2008414614
2766	0.2007858972
2767	0.2006954667
2768	0.2006427457
2769	0.2006047264
2770	0.2005327315
2771	0.2004611349
2772	0.2004048875
2773	0.2003397327
2774	0.200291937
2775	0.2002514413
2776	0.2001740272
2777	0.2001239151
2778	0.2000928274
2779	0.1999713654
2780	0.1998897599
2781	0.1998188337
2782	0.1997639972
2783	0.1997244616
2784	0.1996359525
2785	0.1995890302
2786	0.1995648544
2787	0.1995112316
2788	0.1994656002
2789	0.1993935634
2790	0.1993693547
2791	0.1993251268
2792	0.1992960132
2793	0.1992391651
2794	0.1991821463
2795	0.1991418037
2796	0.1991201498
2797	0.1990684886
2798	0.1990435596
2799	0.1989890764
2800	0.1989641572
2801	0.1989229193
2802	0.1988397485
2803	0.1987991792
2804	0.1987594242
2805	0.19869854
2806	0.1986469354
2807	0.1985892969
2808	0.1985642794
2809	0.1985024943
2810	0.1984547014
2811	0.1984084909
2812	0.1983701281
2813	0.1982951501
2814	0.1982401997
2815	0.1981885276
2816	0.1981491331
2817	0.198060221
2818	0.1980206152
2819	0.1979798115
2820	0.197933773
2821	0.197884533
2822	0.197821506
2823	0.1977671824
2824	0.1977070159
2825	0.1976737785
2826	0.1976280725
2827	0.1976073009
2828	0.1975624892
2829	0.1975170698
2830	0.1974458859
2831	0.1973979087
2832	0.1973487051
2833	0.1973190688
2834	0.1972571122
2835	0.1972018831
2836	0.1971596714
2837	0.1971144793
2838	0.197096062
2839	0.1970451663
2840	0.1969765301
2841	0.1969400136
2842	0.1969059242
2843	0.196864918
2844	0.1968325007
2845	0.1967855623
2846	0.1967566721
2847	0.1967051771
2848	0.1966621617
2849	0.1966070708
2850	0.1965297011
2851	0.1964872439
2852	0.1964474065
2853	0.1964145638
2854	0.1963491702
2855	0.1962824815
2856	0.1962344811
2857	0.1961829911
2858	0.1961468858
2859	0.1960925531
2860	0.1960420267
2861	0.1959635071
2862	0.1959030624
2863	0.1958645895
2864	0.1958556061
2865	0.1958152682
2866	0.1957787138
2867	0.1957271204
2868	0.195637665
2869	0.1955851363
2870	0.1955205679
2871	0.195490048
2872	0.1954315797
2873	0.1953995728
2874	0.1953599431
2875	0.1953203393
2876	0.1952686324
2877	0.1952382972
2878	0.1952161513
2879	0.1951821694
2880	0.1951441317
2881	0.1950736601
2882	0.195038061
2883	0.1949763651
2884	0.1949333803
2885	0.1948821097
2886	0.1948155412
2887	0.1947908252
2888	0.1947489386
2889	0.1946969449
2890	0.1946525928
2891	0.1945928067
2892	0.194552277
2893	0.1945221586
2894	0.194435905
2895	0.1943745992
2896	0.1943477256
2897	0.194252964
2898	0.1942081116
2899	0.1940945612
2900	0.1940396706
2901	0.1939656821
2902	0.1939297016
2903	0.1938780477
2904	0.1938246686
2905	0.193746141
2906	0.1936997349
2907	0.1936644386
2908	0.1936230486
2909	0.1935822483
2910	0.1935626912
2911	0.193511671
2912	0.1934916211
2913	0.1934330039
2914	0.1933758686
2915	0.1933185143
2916	0.1932820556
2917	0.1932541019
2918	0.1932052555
2919	0.1931835825
2920	0.1931325221
2921	0.1930680015
